package,URI,hasNode,mandatoryNode,prohibitedNode,sufficientNode
package#ProcessComms,domain#MP-CSHSAC,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CSHSAC,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CXPCPNC,domain#Node-ProcAccess-ProcessContext,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CzS-CC,domain#Node-ClientChannel-ClientChannel,FALSE,TRUE,FALSE
package#ProcessComms,domain#MP-DFrXSS,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-DFrXSS,domain#Node-LogicalSubnet-L3Subnet,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-DFrXSS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-DFsXSS,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-DFsXSS,domain#Node-LogicalSubnet-L3Subnet,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-DFsXSS,domain#Node-ProcessManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-DFsXSS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-DoS,domain#Node-Interface-Interface,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-DSrXSS,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-DSrXSS,domain#Node-LogicalSubnet-L3Subnet,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-DSrXSS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-DSsXSS,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-DSsXSS,domain#Node-LogicalSubnet-L3Subnet,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-DSsXSS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-HLSISC,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-HLSISC,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-HPsACdDSCCV,domain#Node-DataField-DataField,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-HPsACdDSCCV,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-HPsACdDSCCV,domain#Node-ProcAccess-ProcessContext,TRUE,FALSE,TRUE
package#ProcessComms,domain#MP-HPsACrDSCCV,domain#Node-DataField-DataField,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-HPsACrDSCCV,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-HPsACrDSCCV,domain#Node-ProcAccess-ProcessContext,TRUE,FALSE,TRUE
package#ProcessComms,domain#MP-HuCAPmSC,domain#Node-ServiceChannel-ServiceChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-HuCCC-nS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-HuDFrXSS,domain#Node-LogicalSubnet-L3Subnet,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-HuDFrXSS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-HuDFsXSS,domain#Node-LogicalSubnet-L3Subnet,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-HuDFsXSS,domain#Node-ProcessManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-HuDFsXSS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-HuDFTCS,domain#Node-LogicalSubnet-L3Subnet,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-HuDSrXSS,domain#Node-LogicalSubnet-L3Subnet,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-HuDSrXSS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-HuDSsXSS,domain#Node-LogicalSubnet-L3Subnet,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-HuDSsXSS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-HuDSTCS,domain#Node-LogicalSubnet-L3Subnet,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-HuHW2ACE,domain#Node-ProcAccess-PContext,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-HumCCC-nS,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-HumCCC-nS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-HuoStCCCS,domain#Node-Employer-Stakeholder,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-HuoStCCCS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-HuSAPmSC,domain#Node-ServiceChannel-ServiceChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-HuStCCCS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-ImSCf,domain#Node-ServiceChannel-ServiceChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-LnSucP-pS,domain#Node-Service-Process,FALSE,TRUE,FALSE
package#ProcessComms,domain#MP-LSmSC,domain#Node-ServiceChannel-ServiceChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-OCAPNaS,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-OCAPNaS,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-OCAPNaS,domain#Node-Interface-Interface,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-OCAPNaS,domain#Node-ProcAccess-PContext,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-OCAPNaS,domain#Node-ServiceChannel-ServiceChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-OCAPNaS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-OSAPLaS,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-OSAPLaS,domain#Node-Interface-Interface,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-OSAPLaS,domain#Node-ProcAccess-PContext,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-OSAPLaS,domain#Node-ServiceChannel-ServiceChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-OSAPLaS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-OSAPNaS,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-OSAPNaS,domain#Node-Interface-Interface,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-OSAPNaS,domain#Node-ProcAccess-PContext,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-OSAPNaS,domain#Node-ServiceChannel-ServiceChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-OSAPNaS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-PCCPCCS-i,domain#Node-IndirectChannel-ClientChannel,FALSE,TRUE,FALSE
package#ProcessComms,domain#MP-PCCPCCS-i,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-PcHpmS,domain#Node-Service-Process,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-PcLSpmS,domain#Node-Service-Process,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-Pc-pPpmS,domain#Node-Service-Process,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-Pc-uCucmS,domain#Node-Service-Process,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-PDFFA,domain#Node-DataStep-DataStep,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-PDFFA,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-PDFFA,domain#Node-ProcessManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-PILSsSC,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-PILSsSC,domain#Node-ServiceChannel-ServiceChannel,TRUE,FALSE,TRUE
package#ProcessComms,domain#MP-Pu-pPucmS,domain#Node-Service-Process,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-RDvSPHP-iPL-RAS,domain#Node-RemoteAccessService-RemoteAccessService,FALSE,TRUE,FALSE
package#ProcessComms,domain#MP-RTvSPHP-iPL-RAS,domain#Node-RemoteAccessService-RemoteAccessService,FALSE,TRUE,FALSE
package#ProcessComms,domain#MP-SC,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-SC,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-SCCHNPLS-lI,domain#Node-Interface-Interface,FALSE,TRUE,FALSE
package#ProcessComms,domain#MP-SCmCAP,domain#Node-ClientAttackPath-ClientAttackPath,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-SCmCAP,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-SCmCP,domain#Node-ClientPath-ClientPath,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-SCmCP,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-SCmSg,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-SCmSg,domain#Node-LogicalSegment-LogicalSegment,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-SCpSg,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-SCpSg,domain#Node-LogicalSegment-LogicalSegment,FALSE,TRUE,FALSE
package#ProcessComms,domain#MP-SgACmSC,domain#Node-ServiceChannel-ServiceChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-SgmSC,domain#Node-ServiceChannel-ServiceChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-SOCAP,domain#Node-ClosedServiceAttackPath-ClosedServiceAttackPath,FALSE,TRUE,FALSE
package#ProcessComms,domain#MP-SPNaLnS,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-SPNaLnS,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-SPNaLnS,domain#Node-ProcAccess-PContext,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-SPNaLnS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-SPNaS,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-SPNaS,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-SPNaS,domain#Node-ProcAccess-PContext,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-SPNaS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-SXPCPNC,domain#Node-ProcAccess-ProcessContext,TRUE,FALSE,FALSE
package#ProcessCommsInference,domain#MP-CSLS2H2-SC,domain#Node-LastChannel-ServiceChannel,FALSE,TRUE,FALSE
package#ProcessCommsInference,domain#MP-CSLS2H2-SC,domain#Node-LastSubnet-L01Subnet,FALSE,TRUE,FALSE
package#ProcessCommsInference,domain#MP-CSLSH2-SC,domain#Node-LastChannel-ServiceChannel,FALSE,TRUE,FALSE
package#ProcessCommsInference,domain#MP-CSLSH2-SC,domain#Node-LastSubnet-L01Subnet,FALSE,TRUE,FALSE
package#ProcessCommsInference,domain#MP-DFuCuS-C-P,domain#Node-Process-Process,FALSE,TRUE,FALSE
package#ProcessCommsInference,domain#MP-DFuCuS-C-P,domain#Node-ProxyClient-Process,FALSE,TRUE,FALSE
package#ProcessCommsInference,domain#MP-NP1CCAPSC,domain#Node-LastChannel-ServiceChannel,FALSE,TRUE,FALSE
package#ProcessCommsInference,domain#MP-NP2CCAPSC,domain#Node-LastChannel-ServiceChannel,FALSE,TRUE,FALSE
package#Virtualisation,domain#MP-CVHHHoDC,domain#Node-DataCentre-DataCentre,FALSE,FALSE,FALSE
package#Virtualisation,domain#MP-DCCVH-LS,domain#Node-LogicalSubnet-LogicalSubnet,FALSE,TRUE,FALSE
package#Virtualisation,domain#MP-DCVHVS-H,domain#Node-Gateway-Host,FALSE,TRUE,FALSE
package#Virtualisation,domain#MP-GdHVS,domain#Node-Process-Process,FALSE,FALSE,FALSE
package#Virtualisation,domain#MP-HACVHmAC,domain#Node-ToContext-HContext,TRUE,FALSE,FALSE
package#Virtualisation,domain#MP-HumHVH-Hu,domain#Node-HostManager-Human,FALSE,TRUE,FALSE
package#Virtualisation,domain#MP-HVH,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#Virtualisation,domain#MP-ImHCf,domain#Node-HostChannel-HostChannel,TRUE,FALSE,FALSE
package#Virtualisation,domain#MP-ImHCt,domain#Node-HostChannel-HostChannel,TRUE,FALSE,FALSE
package#Virtualisation,domain#MP-INCmHCf,domain#Node-HostChannel-HostChannel,TRUE,FALSE,FALSE
package#Virtualisation,domain#MP-INCmHCt,domain#Node-HostChannel-HostChannel,TRUE,FALSE,FALSE
package#Virtualisation,domain#MP-LSmHC,domain#Node-HostChannel-HostChannel,TRUE,FALSE,FALSE
package#Virtualisation,domain#MP-mLSoLS,domain#Node-LogicalSubnet-LogicalSubnet,TRUE,FALSE,FALSE
package#Virtualisation,domain#MP-pLSoLS,domain#Node-LogicalSubnet-LogicalSubnet,FALSE,TRUE,FALSE
package#Virtualisation,domain#MP-SgACmHC,domain#Node-HostChannel-HostChannel,TRUE,FALSE,FALSE
package#Virtualisation,domain#MP-SgmHC,domain#Node-HostChannel-HostChannel,TRUE,FALSE,FALSE
package#Virtualisation,domain#MP-VC2HmHC,domain#Node-HostChannel-HostChannel,TRUE,FALSE,FALSE
package#Virtualisation,domain#MP-VC2HmSC,domain#Node-ServiceChannel-ServiceChannel,TRUE,FALSE,FALSE
package#Virtualisation,domain#MP-VHHHoDC,domain#Node-DataCentre-DataCentre,FALSE,FALSE,FALSE
package#Virtualisation,domain#MP-VHHsD-HsS-S,domain#Node-DB-Process,FALSE,TRUE,FALSE
package#Virtualisation,domain#MP-VHHsD-HsS-S,domain#Node-SHost-Host,FALSE,TRUE,FALSE
package#Virtualisation,domain#MP-VHPhDHS-HsS-S,domain#Node-SHost-Host,FALSE,TRUE,FALSE
package#Virtualisation,domain#MP-VSHCmSC,domain#Node-ServiceChannel-ServiceChannel,TRUE,FALSE,FALSE
package#Virtualisation,domain#MP-VSPSH,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#Virtualisation,domain#MP-VSPSH,domain#Node-Process-Process,FALSE,FALSE,FALSE
package#Virtualisation,domain#MP-VSPS-HP,domain#Node-Gateway-Host,FALSE,TRUE,FALSE
package#Virtualisation,domain#MP-VSPS-HP,domain#Node-Process-Process,FALSE,TRUE,FALSE
package#Virtualisation,domain#MP-VSPSH-P,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#Virtualisation,domain#MP-VSPSH-P,domain#Node-Process-Process,FALSE,TRUE,FALSE
package#Virtualisation,domain#MP-VSVC4H-PP,domain#Node-HostChannel-HostChannel,FALSE,TRUE,FALSE
